frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
3106,2022/3/25 20:05,Kimi810,16,1,8.88,0,-0.040701,1,0,4,10793,0,0,1,0
3107,2022/3/25 20:05,Kimi810,16,1,8.929,0,-0.0625,1,0,4,10742,0,0,1,0
3108,2022/3/25 20:05,Kimi810,16,1,8.986,0,-0.0625,1,0,4,10655,0,0,1,0
3109,2022/3/25 20:05,Kimi810,16,1,9.036,0,-0.0625,1,0,4,10687,0,0,1,0
3110,2022/3/25 20:05,Kimi810,16,1,9.085,0,-0.0625,1,0,4,10819,0,0,1,0
3112,2022/3/25 20:05,Kimi810,16,1,9.142,0,-0.0625,1,0,4,10936,0,0,1,0
3113,2022/3/25 20:05,Kimi810,16,1,9.193,0,-0.0625,1,0,4,11116,0,0,1,0
3114,2022/3/25 20:05,Kimi810,16,1,9.193,0,-0.069882,1,0,4,11328,0,0,1,0
3115,2022/3/25 20:05,Kimi810,16,1,9.296,0,-0.098678,1,0,4,11376,0,0,1,0
3116,2022/3/25 20:05,Kimi810,16,1,9.354,0,-0.132562,1,0,4,11255,0,0,1,0
3117,2022/3/25 20:05,Kimi810,16,1,9.404,0,-0.148927,1,0,4,11329,0,0,1,0
3118,2022/3/25 20:05,Kimi810,16,1,9.454,0,-0.108545,1,0,4,11453,0,0,1,0
3119,2022/3/25 20:05,Kimi810,16,1,9.503,0,-0.069087,1,0,4,11587,0,0,1,0
3120,2022/3/25 20:05,Kimi810,16,1,9.557,0,-0.029848,1,0,4,11739,0,0,1,0
3121,2022/3/25 20:05,Kimi810,16,1,9.599,0,-0.020866,1,0,4,11851,0,0,1,0
3122,2022/3/25 20:05,Kimi810,16,1,9.651,0,-0.00986,1,0,4,11920,0,0,1,0
3123,2022/3/25 20:05,Kimi810,16,1,9.715,0,0.003751,1,0,5,11460,0,0,1,0
3124,2022/3/25 20:05,Kimi810,16,1,9.764,0,0.014522,1,0,5,10542,0,0,1,0
3125,2022/3/25 20:05,Kimi810,16,1,9.819,0,0.026481,1,0,5,10640,0,0,1,0
3126,2022/3/25 20:05,Kimi810,16,1,9.857,0,0.03125,1,0,5,10706,0,0,1,0
3127,2022/3/25 20:05,Kimi810,16,1,9.921,0,0.03125,1,0,5,10815,0,0,1,0
3128,2022/3/25 20:05,Kimi810,16,1,9.967,0,0.03125,1,0,5,10900,0,0,1,0
3129,2022/3/25 20:05,Kimi810,16,1,10.011,0,0.03125,1,0,5,10995,0,0,1,0
3130,2022/3/25 20:05,Kimi810,16,1,10.074,0,0.03125,1,0,5,11104,0,0,1,0
3132,2022/3/25 20:05,Kimi810,16,1,10.121,0,0.03125,1,0,5,11177,0,0,1,0
3133,2022/3/25 20:05,Kimi810,16,1,10.177,0,0.03125,1,0,5,11281,0,0,1,0
3134,2022/3/25 20:05,Kimi810,16,1,10.225,0,0.03125,1,0,5,11366,0,0,1,0
3135,2022/3/25 20:05,Kimi810,16,1,10.284,0,0.03125,1,0,5,11478,0,0,1,0
3136,2022/3/25 20:05,Kimi810,16,1,10.333,0,0.03125,1,0,5,11558,0,0,1,0
3137,2022/3/25 20:05,Kimi810,16,1,10.385,0,0.03125,1,0,5,11636,0,0,1,0
3138,2022/3/25 20:05,Kimi810,16,1,10.437,0,0.03125,1,0,5,11714,0,0,1,0
3139,2022/3/25 20:05,Kimi810,16,1,10.489,0,0.03125,1,0,6,10451,0,0,1,0
3140,2022/3/25 20:05,Kimi810,16,1,10.541,0,0.03125,1,0,6,10339,0,0,1,0
3141,2022/3/25 20:05,Kimi810,16,1,10.593,0,0.03125,1,0,6,10404,0,0,1,0
3143,2022/3/25 20:05,Kimi810,16,1,10.65,0,0.03125,1,0,6,10474,0,0,1,0
3144,2022/3/25 20:05,Kimi810,16,1,10.704,0,0.03125,1,0,6,10553,0,0,1,0
3145,2022/3/25 20:05,Kimi810,16,1,10.758,0,0.03125,1,0,6,10624,0,0,1,0
3146,2022/3/25 20:05,Kimi810,16,1,10.758,0,0.03125,1,0,6,10687,0,0,1,0
