frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
252,25/3/22 20:21,Siesta siesta,11,4,13.592,0,0.423157,0.427243,0,5,9749,0,0,0,0
253,25/3/22 20:21,Siesta siesta,11,4,13.65,0,0.411114,0.523587,0,5,9766,0,0,0,0
254,25/3/22 20:21,Siesta siesta,11,4,13.699,0,0.383573,0.5625,0,5,9810,0,0,0,0
255,25/3/22 20:21,Siesta siesta,11,4,13.755,0,0.333999,0.5625,0,5,9862,0,0,0,0
256,25/3/22 20:21,Siesta siesta,11,4,13.808,0,0.287436,0.5625,0,5,9940,0,0,0,0
257,25/3/22 20:21,Siesta siesta,11,4,13.859,0,0.203742,0.581877,0,5,9980,0,0,0,0
258,25/3/22 20:21,Siesta siesta,11,4,13.917,0,0.101464,0.607447,0,5,10009,0,0,0,0
259,25/3/22 20:21,Siesta siesta,11,4,13.968,0,0.009776,0.625,0,5,10031,0,0,0,0
260,25/3/22 20:21,Siesta siesta,11,4,14.023,0,-0.095408,0.625,0,5,10071,0,0,0,0
261,25/3/22 20:21,Siesta siesta,11,4,14.073,0,-0.189598,0.625,0,5,10130,0,0,0,0
262,25/3/22 20:21,Siesta siesta,11,4,14.129,0,-0.26025,0.625,0,5,10205,0,0,0,0
263,25/3/22 20:21,Siesta siesta,11,4,14.175,0,-0.279232,0.625,0,5,10254,0,0,0,0
264,25/3/22 20:21,Siesta siesta,11,4,14.231,0,-0.3027,0.625,0,5,10334,0,0,0,0
265,25/3/22 20:21,Siesta siesta,11,4,14.277,0,-0.307323,0.635355,0,5,10345,0,0,0,0
266,25/3/22 20:21,Siesta siesta,11,4,14.331,0,-0.295122,0.659756,0,5,10396,0,0,0,0
267,25/3/22 20:21,Siesta siesta,11,4,14.379,0,-0.284275,0.681451,0,5,10503,0,0,0,0
268,25/3/22 20:21,Siesta siesta,11,4,14.434,0,-0.271766,0.706467,0,5,10613,0,0,0,0
269,25/3/22 20:21,Siesta siesta,11,4,14.481,0,-0.261256,0.727487,0,5,10559,0,0,0,0
270,25/3/22 20:21,Siesta siesta,11,4,14.536,0,-0.248993,0.754029,0,5,10567,0,0,0,0
271,25/3/22 20:21,Siesta siesta,11,4,14.584,0,-0.238053,0.797787,0,5,10671,0,0,0,0
272,25/3/22 20:21,Siesta siesta,11,4,14.639,0,-0.225395,0.848422,0,5,10758,0,0,0,0
273,25/3/22 20:21,Siesta siesta,11,4,14.686,0,-0.214955,0.882591,0,5,10852,0,0,0,0
274,25/3/22 20:21,Siesta siesta,11,4,14.742,0,-0.202832,0.906835,0,5,10962,0,0,0,0
275,25/3/22 20:21,Siesta siesta,11,4,14.791,0,-0.192467,0.927565,0,5,11036,0,0,0,0
276,25/3/22 20:21,Siesta siesta,11,4,14.841,0,-0.164543,0.948979,0,5,11085,0,0,0,0
277,25/3/22 20:21,Siesta siesta,11,4,14.898,0,-0.117568,0.972466,0,5,11160,0,0,0,0
278,25/3/22 20:21,Siesta siesta,11,4,14.945,0,-0.078411,0.992045,0,5,11220,0,0,0,0
279,25/3/22 20:21,Siesta siesta,11,4,14.945,0,-0.078689,1,0,5,11298,0,0,0,0
280,25/3/22 20:21,Siesta siesta,11,4,15.05,0,-0.098425,1,0,5,11362,0,0,0,0
281,25/3/22 20:21,Siesta siesta,11,4,15.109,0,-0.122587,1,0,5,11449,0,0,0,0
282,25/3/22 20:21,Siesta siesta,11,4,15.155,0,-0.125,1,0,5,11520,0,0,0,0
283,25/3/22 20:21,Siesta siesta,11,4,15.213,0,-0.125,1,0,5,11617,0,0,0,0
284,25/3/22 20:21,Siesta siesta,11,4,15.259,0,-0.125,1,0,5,11698,0,0,0,0
285,25/3/22 20:21,Siesta siesta,11,4,15.315,0,-0.112571,1,0,6,10339,0,0,0,0
286,25/3/22 20:21,Siesta siesta,11,4,15.363,0,-0.101851,1,0,6,10331,0,0,0,0
287,25/3/22 20:21,Siesta siesta,11,4,15.42,0,-0.089146,1,0,6,10398,0,0,0,0
288,25/3/22 20:21,Siesta siesta,11,4,15.466,0,-0.078615,1,0,6,10439,0,0,0,0
289,25/3/22 20:21,Siesta siesta,11,4,15.523,0,-0.065584,1,0,6,10486,0,0,0,0
290,25/3/22 20:21,Siesta siesta,11,4,15.57,0,-0.0625,1,0,6,10524,0,0,0,0
291,25/3/22 20:21,Siesta siesta,11,4,15.627,0,-0.0625,1,0,6,10580,0,0,0,0
292,25/3/22 20:21,Siesta siesta,11,4,15.673,0,-0.0625,1,0,6,10634,0,0,0,0
293,25/3/22 20:21,Siesta siesta,11,4,15.834,0,-0.0625,1,0,6,10833,0,0,0,0
294,25/3/22 20:21,Siesta siesta,11,4,15.88,0,-0.0625,1,0,6,10893,0,0,0,0
295,25/3/22 20:21,Siesta siesta,11,4,15.986,0,-0.0625,1,0,6,11030,0,0,0,0
296,25/3/22 20:21,Siesta siesta,11,4,16.042,0,-0.0625,1,0,6,11098,0,0,0,0
297,25/3/22 20:21,Siesta siesta,11,4,16.09,0,-0.0625,1,0,6,11153,0,0,0,0
298,25/3/22 20:21,Siesta siesta,11,4,16.148,0,-0.055813,1,0,6,11216,0,0,0,0
299,25/3/22 20:21,Siesta siesta,11,4,16.197,0,-0.045287,1,0,6,11260,0,0,0,0
300,25/3/22 20:21,Siesta siesta,11,4,16.254,0,-0.033038,1,0,6,11309,0,0,0,0
301,25/3/22 20:21,Siesta siesta,11,4,16.303,0,-0.03125,1,0,6,11355,0,0,0,0
302,25/3/22 20:21,Siesta siesta,11,4,16.362,0,-0.03125,1,0,6,11416,0,0,0,0
303,25/3/22 20:21,Siesta siesta,11,4,16.411,0,-0.03125,1,0,6,11471,0,0,0,0
304,25/3/22 20:21,Siesta siesta,11,4,16.469,0,-0.019416,1,0,6,11538,0,0,0,0
305,25/3/22 20:21,Siesta siesta,11,4,16.519,0,-0.009027,1,0,6,11594,0,0,0,0
306,25/3/22 20:21,Siesta siesta,11,4,16.579,0,0.003692,1,0,6,11659,0,0,0,0
307,25/3/22 20:21,Siesta siesta,11,4,16.628,0,0.014717,1,0,6,11701,0,0,0,0
308,25/3/22 20:21,Siesta siesta,11,4,16.686,0,0.028009,1,0,6,11748,0,0,0,0
309,25/3/22 20:21,Siesta siesta,11,4,16.734,0,0.038282,1,0,6,11784,0,0,0,0
310,25/3/22 20:21,Siesta siesta,11,4,16.794,0,0.050552,1,0,6,11719,0,0,0,0
311,25/3/22 20:21,Siesta siesta,11,4,16.842,0,0.060524,1,0,6,11837,0,0,0,0
312,25/3/22 20:21,Siesta siesta,11,4,16.9,0,0.073087,1,0,7,10627,0,0,0,0
313,25/3/22 20:21,Siesta siesta,11,4,16.95,0,0.084098,1,0,7,10462,0,0,0,0
314,25/3/22 20:21,Siesta siesta,11,4,17.002,0,0.09375,1,0,7,10485,0,0,0,0
315,25/3/22 20:21,Siesta siesta,11,4,17.06,0,0.09375,1,0,7,10509,0,0,0,0
316,25/3/22 20:21,Siesta siesta,11,4,17.109,0,0.09375,1,0,7,10532,0,0,0,0
317,25/3/22 20:21,Siesta siesta,11,4,17.164,0,0.09375,1,0,7,10560,0,0,0,0
318,25/3/22 20:21,Siesta siesta,11,4,17.215,0,0.09375,1,0,7,10589,0,0,0,0
319,25/3/22 20:21,Siesta siesta,11,4,17.267,0,0.09375,1,0,7,10624,0,0,0,0
320,25/3/22 20:21,Siesta siesta,11,4,17.319,0,0.09375,1,0,7,10657,0,0,0,0
321,25/3/22 20:21,Siesta siesta,11,4,17.373,0,0.09375,1,0,7,10683,0,0,0,0
322,25/3/22 20:21,Siesta siesta,11,4,17.43,0,0.09375,1,0,7,10710,0,0,0,0
323,25/3/22 20:21,Siesta siesta,11,4,17.484,0,0.09375,1,0,7,10735,0,0,0,0
324,25/3/22 20:21,Siesta siesta,11,4,17.531,0,0.09375,1,0,7,10753,0,0,0,0
325,25/3/22 20:21,Siesta siesta,11,4,17.586,0,0.09375,1,0,7,10776,0,0,0,0
326,25/3/22 20:21,Siesta siesta,11,4,17.632,0,0.09375,1,0,7,10802,0,0,0,0
327,25/3/22 20:21,Siesta siesta,11,4,17.687,0,0.09375,1,0,7,10840,0,0,0,0
328,25/3/22 20:21,Siesta siesta,11,4,17.744,0,0.09375,1,0,7,10885,0,0,0,0
329,25/3/22 20:21,Siesta siesta,11,4,17.798,0,0.09375,1,0,7,10908,0,0,0,0
330,25/3/22 20:21,Siesta siesta,11,4,17.852,0,0.09375,1,0,7,10922,0,0,0,0
331,25/3/22 20:21,Siesta siesta,11,4,17.907,0,0.09375,1,0,7,10938,0,0,0,0
332,25/3/22 20:21,Siesta siesta,11,4,17.961,0,0.09375,1,0,7,10962,0,0,0,0
333,25/3/22 20:21,Siesta siesta,11,4,18.015,0,0.09375,1,0,7,10991,0,0,0,0
334,25/3/22 20:21,Siesta siesta,11,4,18.068,0,0.09375,1,0,7,11015,0,0,0,0
335,25/3/22 20:21,Siesta siesta,11,4,18.122,0,0.09375,1,0,7,11026,0,0,0,0
336,25/3/22 20:21,Siesta siesta,11,4,18.175,0,0.09375,1,0,7,11039,0,0,0,0
337,25/3/22 20:21,Siesta siesta,11,4,18.229,0,0.09375,1,0,7,11060,0,0,0,0
338,25/3/22 20:21,Siesta siesta,11,4,18.333,0,0.09375,1,0,7,11123,0,0,0,0
339,25/3/22 20:21,Siesta siesta,11,4,18.386,0,0.09375,1,0,7,11144,0,0,0,0
340,25/3/22 20:21,Siesta siesta,11,4,18.438,0,0.09375,1,0,7,11155,0,0,0,0
341,25/3/22 20:21,Siesta siesta,11,4,18.491,0,0.09375,1,0,7,11168,0,0,0,0
342,25/3/22 20:21,Siesta siesta,11,4,18.543,0,0.09375,1,0,7,11184,0,0,0,0
343,25/3/22 20:21,Siesta siesta,11,4,18.594,0,0.09375,1,0,7,11205,0,0,0,0
344,25/3/22 20:21,Siesta siesta,11,4,18.646,0,0.08341,1,0,7,11226,0,0,0,0
345,25/3/22 20:21,Siesta siesta,11,4,18.698,0,0.061807,1,0,7,11228,0,0,0,0
346,25/3/22 20:21,Siesta siesta,11,4,19.258,0,0.040983,1,0,7,11228,0,0,0,0
347,25/3/22 20:21,Siesta siesta,11,4,19.31,1,0.03125,1,0,7,11234,0,0,0,0
348,25/3/22 20:21,Siesta siesta,11,4,19.31,1,0.03125,1,0,7,11257,0,0,0,0
349,25/3/22 20:21,Siesta siesta,11,4,19.413,1,0.03125,1,0,7,11292,0,0,0,0
350,25/3/22 20:21,Siesta siesta,11,4,19.468,1,0.03125,1,0,7,11323,0,0,0,0
351,25/3/22 20:21,Siesta siesta,11,4,19.517,1,0.03125,1,0,7,11344,0,0,0,0
352,25/3/22 20:21,Siesta siesta,11,4,19.575,1,0.03125,1,0,7,11367,0,0,0,0
353,25/3/22 20:21,Siesta siesta,11,4,19.628,1,0.03125,1,0,7,11378,0,0,0,0
354,25/3/22 20:21,Siesta siesta,11,4,19.682,1,0.03125,1,0,7,11383,0,0,0,0
355,25/3/22 20:21,Siesta siesta,11,4,19.737,1,0.027778,1,0,7,11387,0,0,0,0
356,25/3/22 20:21,Siesta siesta,11,4,19.792,1,0.016207,1,0,7,11403,0,0,0,0
357,25/3/22 20:21,Siesta siesta,11,4,19.838,1,0.006336,1,0,7,11422,0,0,0,0
358,25/3/22 20:21,Siesta siesta,11,4,19.898,1,0,1,0,7,11449,0,0,0,0
359,25/3/22 20:21,Siesta siesta,11,4,19.944,1,0,1,0,7,11471,0,0,0,0
360,25/3/22 20:21,Siesta siesta,11,4,20.001,1,0,1,0,7,11497,0,0,0,0
361,25/3/22 20:21,Siesta siesta,11,4,20.047,1,-0.006715,0.785132,0.214868,6,12996,0,0,0,0
362,25/3/22 20:21,Siesta siesta,11,4,20.105,1,-0.01904,0.390709,0.609291,6,12689,0,0,0,0
363,25/3/22 20:21,Siesta siesta,11,4,20.149,1,-0.028434,0.090121,0.909879,6,12382,0,0,0,0
364,25/3/22 20:21,Siesta siesta,11,4,20.209,1,-0.03125,0,1,5,13176,0,0,0,0
365,25/3/22 20:21,Siesta siesta,11,4,20.259,1,-0.03125,0,1,5,13316,0,0,0,0
366,25/3/22 20:21,Siesta siesta,11,4,20.317,1,-0.03125,0,1,5,12861,0,0,0,0
367,25/3/22 20:21,Siesta siesta,11,4,20.365,1,-0.03125,0,1,5,12469,0,0,0,0
368,25/3/22 20:21,Siesta siesta,11,4,20.426,1,-0.03125,0,1,5,11991,0,0,0,0
369,25/3/22 20:21,Siesta siesta,11,4,20.475,1,-0.03125,0,1,4,11982,0,0,0,0
370,25/3/22 20:21,Siesta siesta,11,4,20.536,1,-0.03125,0,1,4,12331,0,0,0,0
371,25/3/22 20:21,Siesta siesta,11,4,20.585,1,-0.03125,0,1,4,12409,0,0,0,0
372,25/3/22 20:21,Siesta siesta,11,4,20.647,1,-0.040381,0,0.945217,4,11935,0,0,0,0
373,25/3/22 20:21,Siesta siesta,11,4,20.695,1,-0.051033,0,0.8813,4,11546,0,0,0,0
374,25/3/22 20:21,Siesta siesta,11,4,20.757,1,-0.064964,0,0.802643,3,11364,0,0,0,0
375,25/3/22 20:21,Siesta siesta,11,4,20.805,1,-0.075872,0,0.759012,3,11919,0,0,0,0
376,25/3/22 20:21,Siesta siesta,11,4,20.854,1,-0.087251,0,0.713496,3,12290,0,0,0,0
377,25/3/22 20:21,Siesta siesta,11,4,20.906,1,-0.104495,0,0.66601,3,12353,0,0,0,0
378,25/3/22 20:21,Siesta siesta,11,4,20.955,1,-0.12723,0,0.62054,3,12144,0,0,0,0
379,25/3/22 20:21,Siesta siesta,11,4,21.018,1,-0.1562,0,0.562601,3,11775,0,0,0,0
380,25/3/22 20:21,Siesta siesta,11,4,21.119,1,-0.178973,0,0.426165,3,11328,0,0,0,0
381,25/3/22 20:21,Siesta siesta,11,4,21.179,1,-0.197551,0,0.375,3,11103,0,0,0,0
382,25/3/22 20:21,Siesta siesta,11,4,21.225,1,-0.218235,0,0.375,3,10899,0,0,0,0
383,25/3/22 20:21,Siesta siesta,11,4,21.284,1,-0.244852,0,0.375,3,10644,0,0,0,0
384,25/3/22 20:21,Siesta siesta,11,4,21.332,1,-0.265181,0,0.344638,3,10440,0,0,0,0
385,25/3/22 20:21,Siesta siesta,11,4,21.391,1,-0.289696,0,0.295609,3,10225,0,0,0,0
386,25/3/22 20:21,Siesta siesta,11,4,21.44,1,-0.309993,0,0.255014,3,10073,0,0,0,0
387,25/3/22 20:21,Siesta siesta,11,4,21.497,1,-0.323913,0,0.204349,3,9914,0,0,0,0
388,25/3/22 20:21,Siesta siesta,11,4,21.546,1,-0.334928,0,0.160289,3,9806,0,0,0,0
389,25/3/22 20:21,Siesta siesta,11,4,21.6,1,-0.34375,0,0.11271,3,9709,0,0,0,0
390,25/3/22 20:21,Siesta siesta,11,4,21.647,1,-0.34375,0,0.072658,3,9655,0,0,0,0
391,25/3/22 20:21,Siesta siesta,11,4,21.754,1,-0.34375,0,0,3,9596,0,0,0,0
392,25/3/22 20:21,Siesta siesta,11,4,21.856,1,-0.34375,0,0,3,9512,0,0,0,0
393,25/3/22 20:21,Siesta siesta,11,4,21.915,1,-0.35106,0.014621,0,3,9471,0,0,0,0
394,25/3/22 20:21,Siesta siesta,11,4,21.961,1,-0.360928,0.034356,0,3,9442,0,0,0,0
395,25/3/22 20:21,Siesta siesta,11,4,22.017,1,-0.372922,0.058344,0,3,9449,0,0,0,0
396,25/3/22 20:21,Siesta siesta,11,4,22.065,1,-0.391294,0.078794,0,3,9353,0,0,0,0
397,25/3/22 20:21,Siesta siesta,11,4,22.125,1,-0.416743,0.104243,0,3,9332,0,0,0,0
398,25/3/22 20:21,Siesta siesta,11,4,22.175,1,-0.437759,0.125518,0,3,9296,0,0,0,0
399,25/3/22 20:21,Siesta siesta,11,4,22.231,1,-0.4496,0.149201,0,3,9300,0,0,0,0
400,25/3/22 20:21,Siesta siesta,11,4,22.278,1,-0.459296,0.168593,0,3,9267,0,0,0,0
401,25/3/22 20:21,Siesta siesta,11,4,22.337,1,-0.46875,0.193376,0,3,9272,0,0,0,0
402,25/3/22 20:21,Siesta siesta,11,4,22.384,1,-0.46875,0.212811,0,3,9285,0,0,0,0
403,25/3/22 20:21,Siesta siesta,11,4,22.436,1,-0.46875,0.234813,0,3,9342,0,0,0,0
404,25/3/22 20:21,Siesta siesta,11,4,22.491,1,-0.472704,0.257908,0,3,9377,0,0,0,0
405,25/3/22 20:21,Siesta siesta,11,4,22.539,1,-0.482499,0.277498,0,3,9441,0,0,0,0
406,25/3/22 20:21,Siesta siesta,11,4,22.593,1,-0.493721,0.299942,0,3,9451,0,0,0,0
407,25/3/22 20:21,Siesta siesta,11,4,22.646,1,-0.5,0.333697,0,3,9514,0,0,0,0
408,25/3/22 20:21,Siesta siesta,11,4,22.7,1,-0.5,0.382731,0,3,9675,0,0,0,0
409,25/3/22 20:21,Siesta siesta,11,4,22.754,1,-0.5,0.432088,0,3,9788,0,0,0,0
410,25/3/22 20:21,Siesta siesta,11,4,22.797,1,-0.507645,0.4375,0,3,9813,0,0,0,0
411,25/3/22 20:21,Siesta siesta,11,4,22.853,1,-0.519513,0.4375,0,3,9870,0,0,0,0
412,25/3/22 20:21,Siesta siesta,11,4,22.911,1,-0.530505,0.438245,0,3,9960,0,0,0,0
413,25/3/22 20:21,Siesta siesta,11,4,22.958,1,-0.510695,0.458055,0,3,10013,0,0,0,0
414,25/3/22 20:21,Siesta siesta,11,4,23.01,1,-0.48913,0.47962,0,3,10110,0,0,0,0
415,25/3/22 20:21,Siesta siesta,11,4,23.061,1,-0.465342,0.501363,0,3,10257,0,0,0,0
416,25/3/22 20:21,Siesta siesta,11,4,23.113,1,-0.41165,0.52284,0,3,10372,0,0,0,0
417,25/3/22 20:21,Siesta siesta,11,4,23.167,1,-0.355184,0.545427,0,3,10494,0,0,0,0
418,25/3/22 20:21,Siesta siesta,11,4,23.214,1,-0.303207,0.564823,0,3,10629,0,0,0,0
419,25/3/22 20:21,Siesta siesta,11,4,23.268,1,-0.210835,0.587916,0,3,10736,0,0,0,0
420,25/3/22 20:21,Siesta siesta,11,4,23.322,1,-0.119927,0.610643,0,3,10807,0,0,0,0
421,25/3/22 20:21,Siesta siesta,11,4,23.377,1,-0.002621,0.616446,0,3,10873,0,0,0,0
422,25/3/22 20:21,Siesta siesta,11,4,23.429,1,0.150634,0.594552,0,3,10803,0,0,0,0
423,25/3/22 20:21,Siesta siesta,11,4,23.476,1,0.288213,0.574898,0,3,10920,0,0,0,0
424,25/3/22 20:21,Siesta siesta,11,4,23.529,1,0.389902,0.532696,0,3,11084,0,0,0,0
425,25/3/22 20:21,Siesta siesta,11,4,23.584,1,0.425343,0.461813,0,3,11117,0,0,0,0
426,25/3/22 20:21,Siesta siesta,11,4,23.638,1,0.460377,0.391747,0,3,11155,0,0,0,0
427,25/3/22 20:21,Siesta siesta,11,4,23.693,1,0.46875,0.375,0,3,11167,0,0,0,0
428,25/3/22 20:21,Siesta siesta,11,4,23.749,1,0.46875,0.375,0,3,11183,0,0,0,0
429,25/3/22 20:21,Siesta siesta,11,4,23.796,1,0.46875,0.375,0,3,11209,0,0,0,0
430,25/3/22 20:21,Siesta siesta,11,4,23.854,1,0.46875,0.375,0,3,11234,0,0,0,0
431,25/3/22 20:21,Siesta siesta,11,4,23.901,1,0.46875,0.375,0,3,11279,0,0,0,0
432,25/3/22 20:21,Siesta siesta,11,4,23.95,1,0.46875,0.375,0,3,11342,0,0,0,0
433,25/3/22 20:21,Siesta siesta,11,4,24.011,1,0.46875,0.375,0,3,11385,0,0,0,0
434,25/3/22 20:21,Siesta siesta,11,4,24.06,1,0.46875,0.375,0,3,11416,0,0,0,0
435,25/3/22 20:21,Siesta siesta,11,4,24.108,1,0.472123,0.381745,0,3,11447,0,0,0,0
436,25/3/22 20:21,Siesta siesta,11,4,24.168,1,0.48464,0.406779,0,3,11510,0,0,0,0
437,25/3/22 20:21,Siesta siesta,11,4,24.216,1,0.494789,0.427079,0,3,11568,0,0,0,0
438,25/3/22 20:21,Siesta siesta,11,4,24.271,1,0.493733,0.462569,0,4,10579,0,0,0,0
439,25/3/22 20:21,Siesta siesta,11,4,24.323,1,0.482853,0.506087,0,4,9917,0,0,0,0
440,25/3/22 20:21,Siesta siesta,11,4,24.382,1,0.470505,0.555479,0,4,9855,0,0,0,0
441,25/3/22 20:21,Siesta siesta,11,4,24.423,1,0.46875,0.5625,0,4,9776,0,0,0,0
442,25/3/22 20:21,Siesta siesta,11,4,24.475,1,0.413587,0.590081,0,4,10007,0,0,0,0
443,25/3/22 20:21,Siesta siesta,11,4,24.527,1,0.379243,0.607254,0,4,9999,0,0,0,0
444,25/3/22 20:21,Siesta siesta,11,4,24.58,1,0.34515,0.6243,0,4,10042,0,0,0,0
445,25/3/22 20:21,Siesta siesta,11,4,24.632,1,0.320258,0.625,0,4,10120,0,0,0,0
446,25/3/22 20:21,Siesta siesta,11,4,24.684,1,0.296365,0.625,0,4,10192,0,0,0,0
447,25/3/22 20:21,Siesta siesta,11,4,24.737,1,0.272184,0.634066,0,4,10269,0,0,0,0
448,25/3/22 20:21,Siesta siesta,11,4,24.791,1,0.248704,0.657546,0,4,10344,0,0,0,0
449,25/3/22 20:21,Siesta siesta,11,4,24.841,1,0.22691,0.67934,0,4,10396,0,0,0,0
450,25/3/22 20:21,Siesta siesta,11,4,24.841,1,0.233244,0.701994,0,4,10470,0,0,0,0
451,25/3/22 20:21,Siesta siesta,11,4,24.945,1,0.255704,0.724454,0,4,10557,0,0,0,0
452,25/3/22 20:21,Siesta siesta,11,4,24.998,1,0.278432,0.747182,0,4,10653,0,0,0,0
453,25/3/22 20:21,Siesta siesta,11,4,25.05,1,0.271442,0.769616,0,4,10761,0,0,0,0
454,25/3/22 20:21,Siesta siesta,11,4,25.103,1,0.260335,0.79183,0,4,10896,0,0,0,0
455,25/3/22 20:21,Siesta siesta,11,4,25.159,1,0.245488,0.8125,0,4,11052,0,0,0,0
456,25/3/22 20:21,Siesta siesta,11,4,25.211,1,0.213063,0.8125,0,4,11163,0,0,0,0
457,25/3/22 20:21,Siesta siesta,11,4,25.262,1,0.181346,0.8125,0,4,11260,0,0,0,0
458,25/3/22 20:21,Siesta siesta,11,4,25.315,1,0.153669,0.822823,0,4,11365,0,0,0,0
459,25/3/22 20:21,Siesta siesta,11,4,25.366,1,0.142923,0.865808,0,4,11489,0,0,0,0
460,25/3/22 20:21,Siesta siesta,11,4,25.42,1,0.131855,0.91008,0,4,11630,0,0,0,0
461,25/3/22 20:21,Siesta siesta,11,4,25.472,1,0.109011,0.9375,0,5,11117,0,0,0,0
462,25/3/22 20:21,Siesta siesta,11,4,25.525,1,0.065531,0.9375,0,5,10424,0,0,0,0
463,25/3/22 20:21,Siesta siesta,11,4,25.576,1,0.023443,0.9375,0,5,10272,0,0,0,0
464,25/3/22 20:21,Siesta siesta,11,4,25.628,1,0.02561,0.947744,0,5,10198,0,0,0,0
465,25/3/22 20:21,Siesta siesta,11,4,25.679,1,0.083724,0.97099,0,5,10259,0,0,0,0
466,25/3/22 20:21,Siesta siesta,11,4,25.732,1,0.142324,0.99443,0,5,10359,0,0,0,0
467,25/3/22 20:21,Siesta siesta,11,4,25.782,1,0.148041,1,0,5,10455,0,0,0,0
468,25/3/22 20:21,Siesta siesta,11,4,25.833,1,0.136921,1,0,5,10583,0,0,0,0
469,25/3/22 20:21,Siesta siesta,11,4,25.885,1,0.125758,1,0,5,10699,0,0,0,0
470,25/3/22 20:21,Siesta siesta,11,4,25.936,1,0.103736,1,0,5,10814,0,0,0,0
471,25/3/22 20:21,Siesta siesta,11,4,25.986,1,0.081293,1,0,5,10885,0,0,0,0
472,25/3/22 20:21,Siesta siesta,11,4,26.038,1,0.060422,1,0,5,10971,0,0,0,0
473,25/3/22 20:21,Siesta siesta,11,4,26.089,1,0.049976,1,0,5,11058,0,0,0,0
474,25/3/22 20:21,Siesta siesta,11,4,26.143,1,0.038913,1,0,5,11147,0,0,0,0
475,25/3/22 20:21,Siesta siesta,11,4,26.197,1,0.03125,1,0,5,11255,0,0,0,0
476,25/3/22 20:21,Siesta siesta,11,4,26.246,1,0.03125,1,0,5,11351,0,0,0,0
477,25/3/22 20:21,Siesta siesta,11,4,26.299,1,0.03125,1,0,5,11445,0,0,0,0
478,25/3/22 20:21,Siesta siesta,11,4,26.349,1,0.03125,1,0,5,11536,0,0,0,0
479,25/3/22 20:21,Siesta siesta,11,4,26.399,1,0.03125,1,0,5,11616,0,0,0,0
480,25/3/22 20:21,Siesta siesta,11,4,26.45,1,0.03125,1,0,5,11691,0,0,0,0
481,25/3/22 20:21,Siesta siesta,11,4,26.502,1,0.03125,1,0,6,10853,0,0,0,0
482,25/3/22 20:21,Siesta siesta,11,4,26.559,1,0.03125,1,0,6,10327,0,0,0,0
483,25/3/22 20:21,Siesta siesta,11,4,26.602,1,0.03125,1,0,6,10374,0,0,0,0
484,25/3/22 20:21,Siesta siesta,11,4,26.653,1,0.025428,1,0,6,10438,0,0,0,0
485,25/3/22 20:21,Siesta siesta,11,4,26.706,1,0.014381,1,0,6,10504,0,0,0,0
486,25/3/22 20:21,Siesta siesta,11,4,26.756,1,0.00386,1,0,6,10574,0,0,0,0
487,25/3/22 20:21,Siesta siesta,11,4,26.807,1,0,1,0,6,10645,0,0,0,0
488,25/3/22 20:21,Siesta siesta,11,4,26.858,1,0,1,0,6,10717,0,0,0,0
489,25/3/22 20:21,Siesta siesta,11,4,26.908,1,0,1,0,6,10788,0,0,0,0
490,25/3/22 20:21,Siesta siesta,11,4,26.96,1,0,1,0,6,10860,0,0,0,0
491,25/3/22 20:21,Siesta siesta,11,4,27.019,1,0,1,0,6,10938,0,0,0,0
492,25/3/22 20:21,Siesta siesta,11,4,27.068,1,0,1,0,6,11006,0,0,0,0
493,25/3/22 20:21,Siesta siesta,11,4,27.126,1,0,1,0,6,11074,0,0,0,0
494,25/3/22 20:21,Siesta siesta,11,4,27.176,1,0,1,0,6,11122,0,0,0,0
495,25/3/22 20:21,Siesta siesta,11,4,27.283,1,0,1,0,6,11235,0,0,0,0
496,25/3/22 20:21,Siesta siesta,11,4,27.341,1,0,1,0,6,11311,0,0,0,0
497,25/3/22 20:21,Siesta siesta,11,4,27.389,1,0,1,0,6,11375,0,0,0,0
498,25/3/22 20:21,Siesta siesta,11,4,27.448,1,0,1,0,6,11437,0,0,0,0
499,25/3/22 20:21,Siesta siesta,11,4,27.497,1,0,1,0,6,11486,0,0,0,0
500,25/3/22 20:21,Siesta siesta,11,4,27.555,1,0,1,0,6,11548,0,0,0,0
501,25/3/22 20:21,Siesta siesta,11,4,27.604,1,0,1,0,6,11612,0,0,0,0
502,25/3/22 20:21,Siesta siesta,11,4,27.662,1,0,1,0,6,11690,0,0,0,0
503,25/3/22 20:21,Siesta siesta,11,4,27.713,1,0,1,0,6,11750,0,0,0,0
504,25/3/22 20:21,Siesta siesta,11,4,27.771,1,0,1,0,6,11772,0,0,0,0
505,25/3/22 20:21,Siesta siesta,11,4,27.814,1,0,1,0,7,10923,0,0,0,0
506,25/3/22 20:21,Siesta siesta,11,4,27.867,1,0,1,0,7,10435,0,0,0,0
507,25/3/22 20:21,Siesta siesta,11,4,27.916,1,0,1,0,7,10450,0,0,0,0
508,25/3/22 20:21,Siesta siesta,11,4,27.968,1,0,1,0,7,10470,0,0,0,0
509,25/3/22 20:21,Siesta siesta,11,4,28.017,1,0,1,0,7,10502,0,0,0,0
510,25/3/22 20:21,Siesta siesta,11,4,28.069,1,0,1,0,7,10540,0,0,0,0
511,25/3/22 20:21,Siesta siesta,11,4,28.12,1,0,1,0,7,10580,0,0,0,0
