frame,curTime,name,Position,curLapNum,curLapTime,LapDistance,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
22500,2022/4/22 20:21,LHAM66,19,1,14.196,992.556,0,-0.038937,0.961063,0,4,10225,0,0,0,0
22501,2022/4/22 20:21,LHAM66,19,1,14.256,995.301,0,-0.0625,0.9375,0,4,10439,0,0,0,0
22502,2022/4/22 20:21,LHAM66,19,1,14.306,997.58,0,-0.095345,0.609045,0.197073,4,10412,0,0,0,0
22504,2022/4/22 20:21,LHAM66,19,1,14.365,1000.24,0,-0.130959,0.252911,0.410753,4,10114,0,0,0,0
22505,2022/4/22 20:21,LHAM66,19,1,14.414,1002.38,0,-0.15625,0,0.5625,4,9827,0,0,0,0
22506,2022/4/22 20:21,LHAM66,19,1,14.47,1004.82,0,-0.181831,0,0.5625,4,9534,0,0,0,0
22507,2022/4/22 20:21,LHAM66,19,1,14.526,1007.17,0,-0.204589,0,0.5625,4,9266,0,0,0,0
22508,2022/4/22 20:21,LHAM66,19,1,14.582,1009.49,0,-0.227476,0,0.553774,4,8995,0,0,0,0
22509,2022/4/22 20:21,LHAM66,19,1,14.635,1011.66,0,-0.249108,0,0.532142,4,8733,0,0,0,0
22510,2022/4/22 20:21,LHAM66,19,1,14.689,1013.79,0,-0.271112,0,0.510138,4,8457,0,0,0,0
22511,2022/4/22 20:21,LHAM66,19,1,14.743,1015.88,0,-0.293372,0,0.475757,4,8999,0,0,0,0
22512,2022/4/22 20:21,LHAM66,19,1,14.802,1018,0,-0.317284,0,0.427933,4,8808,0,0,0,0
22514,2022/4/22 20:21,LHAM66,19,1,14.845,1019.66,0,-0.33483,0,0.39284,4,7888,0,0,0,0
22515,2022/4/22 20:21,LHAM66,19,1,14.902,1021.63,0,-0.350884,0,0.346463,3,8045,0,0,0,0
22516,2022/4/22 20:21,LHAM66,19,1,14.957,1023.67,0,-0.361958,0,0.302169,3,8460,0,0,0,0
22517,2022/4/22 20:21,LHAM66,19,1,15.006,1025.17,0,-0.371865,0,0.262538,3,8742,0,0,0,0
22518,2022/4/22 20:21,LHAM66,19,1,15.059,1026.98,0,-0.391097,0,0.217806,3,8743,0,0,0,0
22519,2022/4/22 20:21,LHAM66,19,1,15.116,1028.71,0,-0.414944,0,0.170111,3,8640,0,0,0,0
22520,2022/4/22 20:21,LHAM66,19,1,15.17,1030.51,0,-0.4375,0,0.125,3,8526,0,0,0,0
22521,2022/4/22 20:21,LHAM66,19,1,15.225,1032.16,0,-0.449166,0,0.125,3,8404,0,0,0,0
22522,2022/4/22 20:21,LHAM66,19,1,15.279,1033.75,0,-0.460779,0,0.125,3,8274,0,0,0,0
22523,2022/4/22 20:21,LHAM66,19,1,15.335,1035.35,0,-0.472485,0,0.125,3,8146,0,0,0,0
22524,2022/4/22 20:21,LHAM66,19,1,15.389,1036.96,0,-0.483495,0,0.125,3,8015,0,0,0,0
22525,2022/4/22 20:21,LHAM66,19,1,15.445,1038.52,0,-0.495003,0,0.125,3,7894,0,0,0,0
22527,2022/4/22 20:21,LHAM66,19,1,15.554,1041.72,0,-0.517187,0,0.125,3,9200,0,0,0,0
22528,2022/4/22 20:21,LHAM66,19,1,15.609,1043.34,0,-0.528435,0,0.125,3,7761,0,0,0,0
22529,2022/4/22 20:21,LHAM66,19,1,15.665,1045.01,0,-0.539825,0,0.107851,3,7564,0,0,0,0
22530,2022/4/22 20:21,LHAM66,19,1,15.721,1046.7,0,-0.551172,0,0.085155,3,7447,0,0,0,0
22531,2022/4/22 20:21,LHAM66,19,1,15.775,1048.38,0,-0.562142,0,0.063215,3,8890,0,0,0,0
22532,2022/4/22 20:21,LHAM66,19,1,15.828,1050.09,0,-0.573303,0,0.0625,3,7430,0,0,0,0
22534,2022/4/22 20:21,LHAM66,19,1,15.884,1052.02,0,-0.584981,0,0.0625,3,7236,0,0,0,0
22535,2022/4/22 20:21,LHAM66,19,1,15.937,1053.84,0,-0.59375,0,0.0625,3,7784,0,0,0,0
22536,2022/4/22 20:21,LHAM66,19,1,15.991,1055.67,0,-0.59375,0,0.035806,3,8117,0,0,0,0
22537,2022/4/22 20:21,LHAM66,19,1,16.046,1057.41,0,-0.59375,0,0.013625,3,7140,0,0,0,0
22538,2022/4/22 20:21,LHAM66,19,1,16.102,1059.19,0,-0.598347,0,0,3,7006,0,0,0,0
22539,2022/4/22 20:21,LHAM66,19,1,16.155,1061.01,0,-0.609192,0,0,3,8384,0,0,0,0
22540,2022/4/22 20:21,LHAM66,19,1,16.211,1062.84,0,-0.620737,0,0,3,7686,0,0,0,0
22542,2022/4/22 20:21,LHAM66,19,1,16.32,1066.68,0,-0.645066,0.040133,0,3,6905,0,0,0,0
22544,2022/4/22 20:21,LHAM66,19,1,16.366,1068.31,0,-0.655514,0.061028,0,3,8252,0,0,0,0
22545,2022/4/22 20:21,LHAM66,19,1,16.422,1070.39,0,-0.65625,0.083909,0,3,7639,0,0,0,0
22546,2022/4/22 20:21,LHAM66,19,1,16.422,1070.39,0,-0.65625,0.102182,0,3,6948,0,0,0,0
22547,2022/4/22 20:21,LHAM66,19,1,16.422,1070.39,0,-0.65625,0.123874,0,3,6851,0,0,0,0
22548,2022/4/22 20:21,LHAM66,19,1,16.422,1070.39,0,-0.65625,0.167611,0,4,8517,0,0,0,0
22549,2022/4/22 20:21,LHAM66,19,1,16.635,1077.15,0,-0.65625,0.214345,0,4,6505,0,0,0,0
22550,2022/4/22 20:21,LHAM66,19,1,16.689,1078.79,0,-0.65625,0.25,0,4,5784,0,0,0,0
22551,2022/4/22 20:21,LHAM66,19,1,16.734,1080.1,0,-0.644529,0.296884,0,4,5789,0,0,0,0
22552,2022/4/22 20:21,LHAM66,19,1,16.791,1081.77,0,-0.632762,0.343953,0,4,8576,0,0,0,0
22553,2022/4/22 20:21,LHAM66,19,1,16.836,1083.04,0,-0.625,0.375,0,4,6193,0,0,0,0
22555,2022/4/22 20:21,LHAM66,19,1,16.891,1084.78,0,-0.586387,0.400742,0,4,5929,0,0,0,0
22556,2022/4/22 20:21,LHAM66,19,1,16.891,1084.78,0,-0.558628,0.419248,0,4,5954,0,0,0,0
22557,2022/4/22 20:21,LHAM66,19,1,16.992,1087.59,0,-0.53125,0.4375,0,4,8658,0,0,0,0
22558,2022/4/22 20:21,LHAM66,19,1,17.038,1088.83,0,-0.484946,0.4375,0,4,6556,0,0,0,0
22559,2022/4/22 20:21,LHAM66,19,1,17.094,1090.29,0,-0.438391,0.4375,0,4,6211,0,0,0,0
22560,2022/4/22 20:21,LHAM66,19,1,17.141,1091.55,0,-0.40625,0.4375,0,4,6242,0,0,0,0
22561,2022/4/22 20:21,LHAM66,19,1,17.197,1093.07,0,-0.367123,0.463585,0,4,9083,0,0,0,0
22563,2022/4/22 20:21,LHAM66,19,1,17.304,1095.94,0,-0.305857,0.506643,0,4,6448,0,0,0,0
22564,2022/4/22 20:21,LHAM66,19,1,17.347,1097.03,0,-0.287579,0.524921,0,4,6464,0,0,0,0
22565,2022/4/22 20:21,LHAM66,19,1,17.399,1098.43,0,-0.265911,0.546589,0,4,8970,0,0,0,0
22566,2022/4/22 20:21,LHAM66,19,1,17.45,1099.86,0,-0.25,0.5625,0,4,6909,0,0,0,0
22567,2022/4/22 20:21,LHAM66,19,1,17.502,1101.26,0,-0.237091,0.588319,0,4,6727,0,0,0,0
22568,2022/4/22 20:21,LHAM66,19,1,17.552,1102.71,0,-0.226955,0.60859,0,4,6783,0,0,0,0
22569,2022/4/22 20:21,LHAM66,19,1,17.604,1104.16,0,-0.21875,0.625,0,4,9326,0,0,0,0
22570,2022/4/22 20:21,LHAM66,19,1,17.659,1105.83,0,-0.204903,0.680388,0,4,7366,0,0,0,0
22571,2022/4/22 20:21,LHAM66,19,1,17.712,1107.39,0,-0.193874,0.724503,0,4,7130,0,0,0,0
22573,2022/4/22 20:21,LHAM66,19,1,17.818,1110.76,0,-0.1875,0.781123,0,4,9301,0,0,0,0
22575,2022/4/22 20:21,LHAM66,19,1,17.818,1110.76,0,-0.1875,0.802374,0,4,7896,0,0,0,0
22577,2022/4/22 20:21,LHAM66,19,1,17.978,1116.08,0,-0.153528,0.846472,0,4,8445,0,0,0,0
22578,2022/4/22 20:21,LHAM66,19,1,17.978,1116.08,0,-0.130733,0.869267,0,4,9628,0,0,0,0
22579,2022/4/22 20:21,LHAM66,19,1,18.087,1119.88,0,-0.116829,0.907684,0,4,8495,0,0,0,0
22580,2022/4/22 20:21,LHAM66,19,1,18.142,1121.83,0,-0.105523,0.952908,0,4,8342,0,0,0,0
22582,2022/4/22 20:21,LHAM66,19,1,18.253,1125.89,0,-0.082917,1,0,4,8641,0,0,0,0
22584,2022/4/22 20:21,LHAM66,19,1,18.354,1129.83,0,-0.0625,1,0,4,9015,0,0,0,0
22585,2022/4/22 20:21,LHAM66,19,1,18.413,1132.09,0,-0.050327,1,0,4,9228,0,0,0,0
22586,2022/4/22 20:21,LHAM66,19,1,18.46,1134.02,0,-0.04052,1,0,4,9384,0,0,0,0
22587,2022/4/22 20:21,LHAM66,19,1,18.46,1134.02,0,-0.03125,1,0,4,9552,0,0,0,0
22588,2022/4/22 20:21,LHAM66,19,1,18.566,1138.43,0,-0.03125,1,0,4,9734,0,0,0,0
22589,2022/4/22 20:21,LHAM66,19,1,18.623,1140.87,0,-0.03125,1,0,4,9885,0,0,0,0
22590,2022/4/22 20:21,LHAM66,19,1,18.671,1143,0,-0.03125,1,0,4,10026,0,0,0,0
22591,2022/4/22 20:21,LHAM66,19,1,18.728,1145.5,0,-0.017409,1,0,4,10220,0,0,0,0
22592,2022/4/22 20:21,LHAM66,19,1,18.776,1147.68,0,-0.007596,1,0,4,10384,0,0,0,0
22593,2022/4/22 20:21,LHAM66,19,1,18.833,1150.32,0,-0.003943,1,0,4,10594,0,0,0,0
22595,2022/4/22 20:21,LHAM66,19,1,18.881,1152.53,0,-0.013758,1,0,4,10753,0,0,0,0
22596,2022/4/22 20:21,LHAM66,19,1,18.937,1155.32,0,-0.025019,1,0,4,10933,0,0,0,0
22597,2022/4/22 20:21,LHAM66,19,1,18.984,1157.56,0,-0.034748,1,0,4,11073,0,0,0,0
22598,2022/4/22 20:21,LHAM66,19,1,19.041,1160.34,0,-0.046482,1,0,4,11239,0,0,0,0
22599,2022/4/22 20:21,LHAM66,19,1,19.088,1162.75,0,-0.056264,1,0,4,11375,0,0,0,0
22600,2022/4/22 20:21,LHAM66,19,1,19.146,1165.58,0,-0.068279,1,0,4,11535,0,0,0,0
22601,2022/4/22 20:21,LHAM66,19,1,19.194,1167.97,0,-0.078283,1,0,4,11656,0,0,0,0
22602,2022/4/22 20:21,LHAM66,19,1,19.25,1170.88,0,-0.090066,1,0,4,11795,0,0,0,0
22603,2022/4/22 20:21,LHAM66,19,1,19.298,1173.35,0,-0.09375,1,0,5,11752,0,0,0,0
22604,2022/4/22 20:21,LHAM66,19,1,19.354,1176.41,0,-0.09375,1,0,5,10294,0,0,0,0
22606,2022/4/22 20:21,LHAM66,19,1,19.354,1176.41,0,-0.09375,1,0,5,10392,0,0,0,0
22607,2022/4/22 20:21,LHAM66,19,1,19.354,1176.41,0,-0.101606,1,0,5,10505,0,0,0,0
22609,2022/4/22 20:21,LHAM66,19,1,19.559,1187.46,0,-0.122707,1,0,5,10711,0,0,0,0
22611,2022/4/22 20:21,LHAM66,19,1,19.605,1189.97,0,-0.117762,1,0,5,10807,0,0,0,0
22612,2022/4/22 20:21,LHAM66,19,1,19.661,1193.08,0,-0.106012,1,0,5,10915,0,0,0,0
22613,2022/4/22 20:21,LHAM66,19,1,19.705,1195.67,0,-0.096772,1,0,5,11001,0,0,0,0
22614,2022/4/22 20:21,LHAM66,19,1,19.761,1198.77,0,-0.09375,1,0,5,11100,0,0,0,0
22615,2022/4/22 20:21,LHAM66,19,1,19.808,1201.46,0,-0.09375,1,0,5,11174,0,0,0,0
22616,2022/4/22 20:21,LHAM66,19,1,19.864,1204.6,0,-0.09375,1,0,5,11261,0,0,0,0
22617,2022/4/22 20:21,LHAM66,19,1,19.864,1204.6,0,-0.09375,1,0,5,11335,0,0,0,0
22618,2022/4/22 20:21,LHAM66,19,1,19.965,1210.56,0,-0.09375,1,0,5,11428,0,0,0,0
22619,2022/4/22 20:21,LHAM66,19,1,20.012,1213.29,0,-0.09375,1,0,5,11509,0,0,0,0
22620,2022/4/22 20:21,LHAM66,19,1,20.012,1213.29,0,-0.09375,1,0,5,11601,0,0,0,0
22621,2022/4/22 20:21,LHAM66,19,1,20.115,1219.38,0,-0.09375,1,0,5,11672,0,0,0,0
22622,2022/4/22 20:21,LHAM66,19,1,20.17,1222.71,0,-0.09375,1,0,5,11755,0,0,0,0
22623,2022/4/22 20:21,LHAM66,19,1,20.217,1225.54,0,-0.09375,1,0,5,11793,0,0,0,0
22624,2022/4/22 20:21,LHAM66,19,1,20.271,1229.05,0,-0.09375,1,0,5,11866,0,0,0,0
22625,2022/4/22 20:21,LHAM66,19,1,20.271,1229.05,0,-0.09375,1,0,5,11981,0,0,0,0
22627,2022/4/22 20:21,LHAM66,19,1,20.375,1235.4,0,-0.118781,1,0,6,10725,0,0,0,0
22629,2022/4/22 20:21,LHAM66,19,1,20.482,1242,0,-0.15625,1,0,6,10585,0,0,0,0
22630,2022/4/22 20:21,LHAM66,19,1,20.531,1245.11,0,-0.143378,1,0,6,10641,0,0,0,0
22631,2022/4/22 20:21,LHAM66,19,1,20.589,1248.98,0,-0.131539,1,0,6,10717,0,0,0,0
22632,2022/4/22 20:21,LHAM66,19,1,20.63,1251.48,0,-0.125,1,0,6,10769,0,0,0,0
22633,2022/4/22 20:21,LHAM66,19,1,20.68,1254.96,0,-0.125,1,0,6,10826,0,0,0,0
22634,2022/4/22 20:21,LHAM66,19,1,20.68,1254.96,0,-0.125,1,0,6,10879,0,0,0,0
22635,2022/4/22 20:21,LHAM66,19,1,20.79,1263.6,0,-0.125,1,0,6,10923,0,0,0,0
22636,2022/4/22 20:21,LHAM66,19,1,20.851,1268.53,0,-0.125,1,0,6,10975,0,0,0,0
22638,2022/4/22 20:21,LHAM66,19,1,20.902,1272.62,0,-0.125,1,0,6,11016,0,0,0,0
22639,2022/4/22 20:21,LHAM66,19,1,20.961,1277.39,0,-0.125,1,0,6,11069,0,0,0,0
22641,2022/4/22 20:21,LHAM66,19,1,21.011,1281.31,0,-0.125,1,0,6,11176,0,0,0,0
22642,2022/4/22 20:21,LHAM66,19,1,21.011,1281.31,0,-0.125,1,0,6,11227,0,0,0,0
22643,2022/4/22 20:21,LHAM66,19,1,21.011,1281.31,0,-0.125,1,0,6,11287,0,0,0,0
22644,2022/4/22 20:21,LHAM66,19,1,21.224,1295.78,0,-0.125,1,0,6,11340,0,0,0,0
22645,2022/4/22 20:21,LHAM66,19,1,21.284,1299.76,0,-0.11455,1,0,6,11399,0,0,0,0
22646,2022/4/22 20:21,LHAM66,19,1,21.332,1303.09,0,-0.10481,1,0,6,11440,0,0,0,0
22648,2022/4/22 20:21,LHAM66,19,1,21.383,1306.47,0,-0.094507,1,0,6,11484,0,0,0,0
22649,2022/4/22 20:21,LHAM66,19,1,21.443,1310.53,0,-0.082157,1,0,6,11530,0,0,0,0
22650,2022/4/22 20:21,LHAM66,19,1,21.49,1313.86,0,-0.072278,1,0,6,11561,0,0,0,0
22651,2022/4/22 20:21,LHAM66,19,1,21.54,1317.38,0,-0.0625,1,0,6,11596,0,0,0,0
22652,2022/4/22 20:21,LHAM66,19,1,21.599,1321.49,0,-0.049832,1,0,6,11642,0,0,0,0
22653,2022/4/22 20:21,LHAM66,19,1,21.599,1321.49,0,-0.039408,1,0,6,11682,0,0,0,0
22654,2022/4/22 20:21,LHAM66,19,1,21.709,1329.07,0,-0.03125,1,0,6,11733,0,0,0,0
22655,2022/4/22 20:21,LHAM66,19,1,21.756,1332.45,0,-0.03125,1,0,6,11776,0,0,0,0
22656,2022/4/22 20:21,LHAM66,19,1,21.816,1336.68,0,-0.03125,1,0,6,11725,0,0,0,0
22657,2022/4/22 20:21,LHAM66,19,1,21.863,1340.1,0,-0.03125,1,0,6,11847,0,0,0,0
22658,2022/4/22 20:21,LHAM66,19,1,21.922,1344.35,0,-0.03125,1,0,6,11925,0,0,0,0
22659,2022/4/22 20:21,LHAM66,19,1,21.97,1347.8,0,-0.03125,1,0,6,11979,0,0,0,0
22660,2022/4/22 20:21,LHAM66,19,1,22.028,1351.99,0,-0.023182,1,0,7,11029,0,0,0,0
22661,2022/4/22 20:21,LHAM66,19,1,22.075,1355.43,0,-0.013196,1,0,7,10574,0,0,0,0
22662,2022/4/22 20:21,LHAM66,19,1,22.135,1359.73,0,-0.000718,1,0,7,10623,0,0,0,0
22663,2022/4/22 20:21,LHAM66,19,1,22.182,1363.3,0,0,1,0,7,10657,0,0,0,0
22664,2022/4/22 20:21,LHAM66,19,1,22.24,1367.49,0,0,1,0,7,10693,0,0,0,0
22665,2022/4/22 20:21,LHAM66,19,1,22.288,1371.02,0,0,1,0,7,10723,0,0,0,0
22666,2022/4/22 20:21,LHAM66,19,1,22.345,1375.18,0,0,1,0,7,10763,0,0,0,0
22668,2022/4/22 20:21,LHAM66,19,1,22.393,1378.77,0,0,1,0,7,10802,0,0,0,0
22669,2022/4/22 20:21,LHAM66,19,1,22.449,1383.02,0,0,1,0,7,10849,0,0,0,0
22670,2022/4/22 20:21,LHAM66,19,1,22.449,1383.02,0,0,1,0,7,10882,0,0,0,0
22671,2022/4/22 20:21,LHAM66,19,1,22.553,1390.82,0,0,1,0,7,10918,0,0,0,0
22672,2022/4/22 20:21,LHAM66,19,1,22.601,1394.37,0,0,1,0,7,10948,0,0,0,0
22673,2022/4/22 20:21,LHAM66,19,1,22.651,1398.33,0,0,1,0,7,10980,0,0,0,0
22674,2022/4/22 20:21,LHAM66,19,1,22.709,1402.78,0,0,1,0,7,11016,0,0,0,0
22675,2022/4/22 20:21,LHAM66,19,1,22.709,1402.78,0,0,1,0,7,11043,0,0,0,0
22676,2022/4/22 20:21,LHAM66,19,1,22.81,1410.38,0,0,1,0,7,11076,0,0,0,0
22677,2022/4/22 20:21,LHAM66,19,1,22.855,1413.89,0,0,1,0,7,11104,0,0,0,0
22679,2022/4/22 20:21,LHAM66,19,1,22.91,1418.13,0,0,1,0,7,11139,0,0,0,0
22680,2022/4/22 20:21,LHAM66,19,1,22.968,1422.34,0,0,1,0,7,11184,0,0,0,0
22681,2022/4/22 20:21,LHAM66,19,1,23.022,1426.71,0,0,1,0,7,11232,0,0,0,0
22682,2022/4/22 20:21,LHAM66,19,1,23.069,1430.19,0,0,1,0,7,11265,0,0,0,0
22683,2022/4/22 20:21,LHAM66,19,1,23.124,1434.63,0,0,1,0,7,11291,0,0,0,0
22684,2022/4/22 20:21,LHAM66,19,1,23.171,1438.28,0,0,1,0,7,11308,0,0,0,0
22685,2022/4/22 20:21,LHAM66,19,1,23.227,1442.61,0,0,1,0,7,11330,0,0,0,0
22686,2022/4/22 20:21,LHAM66,19,1,23.272,1446.21,0,0,1,0,7,11354,0,0,0,0
22687,2022/4/22 20:21,LHAM66,19,1,23.328,1450.61,0,0,1,0,7,11384,0,0,0,0
22688,2022/4/22 20:21,LHAM66,19,1,23.375,1454.21,0,0,1,0,7,11410,0,0,0,0
22689,2022/4/22 20:21,LHAM66,19,1,23.43,1458.6,0,0,1,0,7,11441,0,0,0,0
22691,2022/4/22 20:21,LHAM66,19,1,23.533,1466.61,0,0,1,0,7,11498,0,0,0,0
22692,2022/4/22 20:21,LHAM66,19,1,23.587,1470.92,0,0,1,0,7,11528,0,0,0,0
22693,2022/4/22 20:21,LHAM66,19,1,23.644,1475.55,0,0,1,0,7,11560,0,0,0,0
22694,2022/4/22 20:21,LHAM66,19,1,23.688,1479.15,0,0,1,0,7,11585,0,0,0,0
22695,2022/4/22 20:21,LHAM66,19,1,23.688,1479.15,0,0,1,0,7,11609,0,0,0,0
22696,2022/4/22 20:21,LHAM66,19,1,23.793,1487.37,0,0,1,0,7,11631,0,0,0,0
22697,2022/4/22 20:21,LHAM66,19,1,23.85,1491.86,0,0,1,0,7,11656,0,0,0,0
22699,2022/4/22 20:21,LHAM66,19,1,23.897,1495.67,0,0,1,0,7,11676,0,0,0,0
22700,2022/4/22 20:21,LHAM66,19,1,23.948,1499.89,0,0,1,0,7,11697,0,0,0,0
22701,2022/4/22 20:21,LHAM66,19,1,23.998,1503.83,0,0,1,0,7,11714,0,0,0,0
22702,2022/4/22 20:21,LHAM66,19,1,24.055,1508.6,0,0,1,0,7,11731,0,0,0,0
22703,2022/4/22 20:21,LHAM66,19,1,24.103,1512.38,0,0,1,0,7,11743,0,0,0,0
22704,2022/4/22 20:21,LHAM66,19,1,24.16,1516.89,0,0,1,0,7,11764,0,0,0,0
22705,2022/4/22 20:21,LHAM66,19,1,24.207,1520.81,0,0,1,0,7,11789,0,0,0,0
22706,2022/4/22 20:21,LHAM66,19,1,24.266,1525.51,0,0,1,0,7,11739,0,0,0,0
22707,2022/4/22 20:21,LHAM66,19,1,24.266,1525.51,0,0,1,0,7,11810,0,0,0,0
22708,2022/4/22 20:21,LHAM66,19,1,24.37,1534,0,0,1,0,7,11846,0,0,0,0
22710,2022/4/22 20:21,LHAM66,19,1,24.418,1537.93,0,0,1,0,7,11865,0,0,0,0
22711,2022/4/22 20:21,LHAM66,19,1,24.475,1542.68,0,0,1,0,8,10611,0,0,0,0
22712,2022/4/22 20:21,LHAM66,19,1,24.523,1546.6,0,0,1,0,8,10329,0,0,0,0
22713,2022/4/22 20:21,LHAM66,19,1,24.58,1551.32,0,0,1,0,8,10327,0,0,0,0
22716,2022/4/22 20:21,LHAM66,19,1,24.685,1559.92,0,0,1,0,8,10362,0,0,0,0
22717,2022/4/22 20:21,LHAM66,19,1,24.733,1563.77,0,0,1,0,8,10385,0,0,0,0
22718,2022/4/22 20:21,LHAM66,19,1,24.789,1568.5,0,0,1,0,8,10403,0,0,0,0
22719,2022/4/22 20:21,LHAM66,19,1,24.835,1572.35,0,0,1,0,8,10416,0,0,0,0
22721,2022/4/22 20:21,LHAM66,19,1,24.893,1577.05,0,0,1,0,8,10432,0,0,0,0
22723,2022/4/22 20:21,LHAM66,19,1,24.994,1585.44,0,0,1,0,8,10457,0,0,0,0
22724,2022/4/22 20:21,LHAM66,19,1,25.04,1589.29,0,0,1,0,8,10469,0,0,0,0
22725,2022/4/22 20:21,LHAM66,19,1,25.095,1593.88,0,0,1,0,8,10483,0,0,0,0
22726,2022/4/22 20:21,LHAM66,19,1,25.142,1597.78,0,0,1,0,8,10495,0,0,0,0
22728,2022/4/22 20:21,LHAM66,19,1,25.244,1606.18,0,0,1,0,8,10522,0,0,0,0
22729,2022/4/22 20:21,LHAM66,19,1,25.299,1610.89,0,0,1,0,8,10539,0,0,0,0
22730,2022/4/22 20:21,LHAM66,19,1,25.345,1614.74,0,0,1,0,8,10548,0,0,0,0
22732,2022/4/22 20:21,LHAM66,19,1,25.402,1619.4,0,0,1,0,8,10552,0,0,0,0
22733,2022/4/22 20:21,LHAM66,19,1,25.449,1623.34,0,0,1,0,8,10553,0,0,0,0
22734,2022/4/22 20:21,LHAM66,19,1,25.504,1628.14,0,0,1,0,8,10563,0,0,0,0
22735,2022/4/22 20:21,LHAM66,19,1,25.551,1631.98,0,0,1,0,8,10581,0,0,0,0
22736,2022/4/22 20:21,LHAM66,19,1,25.608,1636.86,0,0,1,0,8,10607,0,0,0,0
22737,2022/4/22 20:21,LHAM66,19,1,25.654,1640.75,0,0,1,0,8,10621,0,0,0,0
22738,2022/4/22 20:21,LHAM66,19,1,25.711,1645.5,0,0,1,0,8,10626,0,0,0,0
22739,2022/4/22 20:21,LHAM66,19,1,25.758,1649.51,0,0,1,0,8,10628,0,0,0,0
22740,2022/4/22 20:21,LHAM66,19,1,25.758,1649.51,0,0,1,0,8,10633,0,0,0,0
22741,2022/4/22 20:21,LHAM66,19,1,25.866,1658.49,0,0,1,0,8,10642,0,0,0,0
22743,2022/4/22 20:21,LHAM66,19,1,25.866,1658.49,0,0,1,0,8,10652,0,0,0,0
22744,2022/4/22 20:21,LHAM66,19,1,25.974,1667.68,0,0,1,0,8,10670,0,0,0,0
22745,2022/4/22 20:21,LHAM66,19,1,26.023,1672,0,0,1,0,8,10690,0,0,0,0
22746,2022/4/22 20:21,LHAM66,19,1,26.083,1677.1,0,0,1,0,8,10717,0,0,0,0
22747,2022/4/22 20:21,LHAM66,19,1,26.124,1680.57,0,0,1,0,8,10725,0,0,0,0
22748,2022/4/22 20:21,LHAM66,19,1,26.176,1684.92,0,0,1,0,8,10729,0,0,0,0
22749,2022/4/22 20:21,LHAM66,19,1,26.226,1689.3,0,0,1,0,8,10731,0,0,0,0
22750,2022/4/22 20:21,LHAM66,19,1,26.277,1693.62,0,0,1,0,8,10737,0,0,0,0
22751,2022/4/22 20:21,LHAM66,19,1,26.328,1697.88,0,0,1,0,8,10747,0,0,0,0
22752,2022/4/22 20:21,LHAM66,19,1,26.378,1702.21,0,0,1,0,8,10758,0,0,0,0
22753,2022/4/22 20:21,LHAM66,19,1,26.428,1706.47,0,0,1,0,8,10769,0,0,0,0
22754,2022/4/22 20:21,LHAM66,19,1,26.487,1711.62,0,0,1,0,8,10782,0,0,0,0
22755,2022/4/22 20:21,LHAM66,19,1,26.536,1715.64,0,0,1,0,8,10794,0,0,0,0
22756,2022/4/22 20:21,LHAM66,19,1,26.594,1720.67,0,0,1,0,8,10806,0,0,0,0
22757,2022/4/22 20:21,LHAM66,19,1,26.645,1725.01,0,0,1,0,8,10818,0,0,0,0
22759,2022/4/22 20:21,LHAM66,19,1,26.752,1734.22,0,0,1,0,8,10834,0,0,0,0
22760,2022/4/22 20:21,LHAM66,19,1,26.81,1739.31,0,0,1,0,8,10836,0,0,0,0
22761,2022/4/22 20:21,LHAM66,19,1,26.86,1743.54,0,0,1,0,8,10839,0,0,0,0
22763,2022/4/22 20:21,LHAM66,19,1,26.919,1748.6,0,0,1,0,8,10850,0,0,0,0
22764,2022/4/22 20:21,LHAM66,19,1,26.96,1752.19,0,0,1,0,8,10860,0,0,0,0
22765,2022/4/22 20:21,LHAM66,19,1,27.019,1757.28,0,0,1,0,8,10875,0,0,0,0
22766,2022/4/22 20:21,LHAM66,19,1,27.07,1761.55,0,0,1,0,8,10887,0,0,0,0
22767,2022/4/22 20:21,LHAM66,19,1,27.129,1766.77,0,0,1,0,8,10903,0,0,0,0
22768,2022/4/22 20:21,LHAM66,19,1,27.18,1771.12,0,0,1,0,8,10911,0,0,0,0
22769,2022/4/22 20:21,LHAM66,19,1,27.231,1775.54,0,0,1,0,8,10914,0,0,0,0
22770,2022/4/22 20:21,LHAM66,19,1,27.28,1779.83,0,0,1,0,8,10915,0,0,0,0
22771,2022/4/22 20:21,LHAM66,19,1,27.332,1784.22,0,0,1,0,8,10915,0,0,0,0
22772,2022/4/22 20:21,LHAM66,19,1,27.382,1788.61,0,0,1,0,8,10914,0,0,0,0
22773,2022/4/22 20:21,LHAM66,19,1,27.433,1793.09,0,0,1,0,8,10914,0,0,0,0
22774,2022/4/22 20:21,LHAM66,19,1,27.484,1797.43,0,0,1,0,8,10916,0,0,0,0
22775,2022/4/22 20:21,LHAM66,19,1,27.525,1801.94,0,0,1,0,8,10927,0,0,0,0
22777,2022/4/22 20:21,LHAM66,19,1,27.629,1811.01,1,0,1,0,8,10944,0,0,0,0
22778,2022/4/22 20:21,LHAM66,19,1,27.682,1815.56,1,0,1,0,8,10947,0,0,0,0
22779,2022/4/22 20:21,LHAM66,19,1,27.735,1820.16,1,0,1,0,8,10947,0,0,0,0
22780,2022/4/22 20:21,LHAM66,19,1,27.79,1825.05,1,0,1,0,8,10955,0,0,0,0
